kode_prov,kode_kab,kode_kec,kode_desa,kode_sls,kode_subsls,id_rt,id_art,r420a,r420b,r421,r421_desk,r422,r423,r424,r425,r426,r421_kode
14,1,21,2,32,0,8,2,1.0,1.0,12,JUALAN AYAM POTONG,0.0,0.0,11,1.0,4.0,12.0
14,1,21,3,14,0,15,1,1.0,1.0,08,LAS LISTRIK,0.0,1.0,11,1.0,1.0,8.0
14,1,21,3,5,0,29,1,1.0,1.0,03,PETANI KEBUN SAWIT,1.0,0.0,11,2.0,1.0,3.0
14,1,21,3,1,0,12,2,1.0,1.0,14,WARUNG MAKAN,0.0,1.0,11,1.0,4.0,14.0
14,1,21,2,31,0,3,4,1.0,1.0,12,JUALAN SARAPAN PAGI,0.0,0.0,11,1.0,4.0,12.0
14,1,21,2,31,0,10,4,1.0,1.0,12,PEDAGANG KORDEN,0.0,0.0,11,1.0,1.0,12.0
14,1,21,2,31,0,15,4,1.0,1.0,12,PEDAGANG SEMBAKO,0.0,1.0,11,1.0,2.0,12.0
14,1,21,3,9,0,22,2,1.0,1.0,19,PEMILIK WO,2.0,1.0,11,3.0,4.0,19.0
14,1,21,2,32,0,4,2,1.0,1.0,12,PENJUAL JAMU KELILING,0.0,0.0,11,1.0,4.0,12.0
14,1,21,2,32,0,15,1,1.0,1.0,04,BUDIDAYA IKAN,0.0,1.0,11,1.0,4.0,4.0
14,1,21,2,32,0,18,1,1.0,1.0,12,PEDAGANG BUAH,0.0,0.0,11,1.0,1.0,12.0
14,1,21,3,1,0,33,2,1.0,1.0,14,PENJUAL GORENGAN,0.0,1.0,11,1.0,4.0,14.0
14,1,21,3,1,0,52,1,1.0,1.0,12,WARUNG,1.0,0.0,02,2.0,1.0,12.0
14,1,21,3,1,0,56,2,1.0,1.0,12,WARUNG SAYUR,0.0,2.0,11,1.0,4.0,12.0
14,1,21,3,1,0,60,1,1.0,2.0,12,JUAL PUPUK,2.0,0.0,02,3.0,4.0,12.0
14,1,21,3,5,0,21,1,1.0,1.0,03,PETANI KELAPA SAWOT,4.0,0.0,10,2.0,1.0,3.0
14,1,21,3,5,0,31,1,1.0,1.0,06,PETANI SAYURAN,0.0,1.0,11,1.0,1.0,6.0
14,1,21,3,1,0,37,2,1.0,1.0,14,PENJUAL KULINER,0.0,1.0,11,1.0,4.0,14.0
14,1,21,3,1,0,45,2,1.0,1.0,24,LOUNDRY,1.0,0.0,11,1.0,4.0,24.0
14,1,21,3,11,0,1,5,1.0,1.0,14,WARUNG MAKAN,0.0,1.0,11,1.0,4.0,14.0
14,1,21,3,15,0,40,1,1.0,1.0,12,AGEN MOTOR SECOND,0.0,1.0,11,1.0,1.0,12.0
14,1,21,3,15,0,21,4,1.0,1.0,04,KOLAM IKAN,0.0,1.0,01,1.0,1.0,4.0
14,1,21,3,16,0,3,1,1.0,1.0,12,BELANTIK SAPI,1.0,1.0,11,1.0,4.0,12.0
14,1,21,3,15,0,5,2,1.0,1.0,12,WARUNG SEMBAKO,0.0,0.0,11,1.0,4.0,12.0
14,1,21,3,18,0,5,2,1.0,1.0,12,WARUNG SEMBAKO,0.0,1.0,01,1.0,6.0,12.0
14,1,21,3,18,0,7,1,1.0,1.0,12,AGEN JUAL BELI SAWIT,2.0,1.0,02,2.0,7.0,12.0
14,1,21,3,6,0,7,1,1.0,1.0,05,TERNAK AYAM,1.0,1.0,01,1.0,7.0,5.0
14,1,21,3,9001,0,40,1,1.0,1.0,03,KEBUN SAWIT,3.0,1.0,11,2.0,3.0,3.0
14,1,21,3,9002,0,15,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,21,3,6,0,3,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,1.0,1.0,11,1.0,3.0,3.0
14,1,21,3,9002,0,14,1,1.0,1.0,01,PEMILIK KEBUN SAWIT,2.0,1.0,11,2.0,2.0,1.0
14,1,21,3,16,0,8,1,1.0,1.0,14,JUALAN MIE AYAM BAKSO,0.0,2.0,11,1.0,4.0,14.0
14,1,21,3,18,0,35,1,1.0,1.0,03,KEBUN SAWIT,3.0,0.0,10,1.0,3.0,3.0
14,1,21,3,18,0,38,5,1.0,1.0,14,KELAPA MUDA DLL,0.0,1.0,11,1.0,4.0,14.0
14,1,21,3,19,0,25,2,1.0,1.0,14,JUALAN DI SEKOLAH,0.0,1.0,11,1.0,4.0,14.0
14,1,21,3,20,0,23,1,1.0,1.0,12,TOKO PERTANIAN,0.0,1.0,10,2.0,1.0,12.0
14,1,21,3,20,0,28,1,1.0,1.0,19,TOKO BUKU / FOTO COPY,0.0,1.0,11,1.0,3.0,19.0
14,1,21,3,20,0,19,1,1.0,1.0,12,TOKO BAJU,0.0,1.0,11,1.0,4.0,12.0
14,1,21,3,20,0,30,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,2.0,1.0,11,2.0,1.0,3.0
14,1,21,3,20,0,32,1,1.0,1.0,03,PETANI SAWIT,2.0,1.0,11,2.0,1.0,3.0
14,1,21,3,9001,0,3,1,1.0,1.0,03,KEBUN SWIT,3.0,1.0,10,2.0,3.0,3.0
14,1,21,3,9001,0,2,1,1.0,1.0,03,KEBUN SAWIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,3,9001,0,1,1,1.0,1.0,03,PEMILIK KEBUN SAWAIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,3,9001,0,8,1,1.0,1.0,03,KEBUN SAWIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,3,9001,0,14,1,1.0,1.0,03,KEBUN SAWIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,3,9002,0,4,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,3,18,0,45,1,1.0,1.0,08,USAHA PEMBUATAN TRALIS,2.0,1.0,01,1.0,5.0,8.0
14,1,21,3,18,0,46,1,1.0,1.0,19,SABLON DLL,0.0,1.0,01,1.0,13.0,19.0
14,1,21,3,9002,0,10,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,3.0,1.0,10,2.0,3.0,3.0
14,1,21,4,1,0,14,1,1.0,1.0,03,PETANI,0.0,1.0,10,2.0,1.0,3.0
14,1,21,4,1,0,15,1,1.0,1.0,03,PETANI,0.0,0.0,11,2.0,1.0,3.0
14,1,21,3,9001,0,30,1,1.0,1.0,03,KEBUN SAWIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,3,17,0,1,2,1.0,1.0,12,PERABOT RUMAH TANGGA,0.0,1.0,11,1.0,7.0,12.0
14,1,21,3,20,0,1,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,21,3,20,0,10,1,1.0,1.0,03,PEMILIK KEBUN SAWIT,2.0,0.0,11,2.0,3.0,3.0
14,1,21,3,17,0,13,4,1.0,1.0,24,BINTANG LOUNDRY,2.0,1.0,11,1.0,7.0,24.0
14,1,21,4,1,0,28,1,1.0,1.0,12,TOKOH BANGUNAN,1.0,1.0,01,3.0,1.0,12.0
14,1,21,3,17,0,26,2,1.0,1.0,15,JUAL PULSA DAN TRANSFER,0.0,1.0,11,1.0,7.0,15.0
14,1,21,3,12,0,50,2,1.0,1.0,15,KANTOR PULSA,0.0,1.0,11,1.0,1.0,15.0
14,1,21,3,14,0,2,1,1.0,1.0,12,AGEN JUAL BELI SAWIT,5.0,1.0,11,1.0,1.0,12.0
14,1,21,3,17,0,33,4,1.0,1.0,14,JUALAN BAKSO KRIKIL,0.0,1.0,11,1.0,4.0,14.0
14,1,21,3,9001,0,34,1,1.0,1.0,03,KEBUN SAWIT,2.0,1.0,11,2.0,3.0,3.0
14,1,21,4,2,0,1,1,1.0,1.0,12,TOKO HARIAN,0.0,1.0,11,1.0,1.0,12.0
14,1,21,3,12,0,37,3,1.0,1.0,06,JUAL BELI PEPAYA,0.0,1.0,11,1.0,1.0,6.0
14,1,21,3,16,0,34,1,1.0,1.0,14,JUAL SAYUR MATENG,1.0,1.0,11,1.0,4.0,14.0
14,1,21,4,4,0,52,4,1.0,1.0,14,BERJUALAN MAKANAN,0.0,0.0,11,1.0,4.0,14.0
14,1,21,4,4,0,28,3,1.0,1.0,12,BERJUALAN ONLINE SHOP,0.0,0.0,11,1.0,4.0,12.0
14,1,21,3,17,0,34,3,1.0,2.0,12,JUAL AYAM POTONG DAN WARUNG,0.0,1.0,01,1.0,4.0,12.0
14,1,21,3,17,0,23,5,1.0,2.0,14,SALAD BUAH DAN PARFUM,0.0,1.0,11,1.0,7.0,14.0
14,1,21,3,18,0,1,1,1.0,1.0,03,TANI SAWIT,3.0,1.0,10,2.0,3.0,3.0
14,1,21,4,5,0,40,3,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,5,0,26,5,1.0,1.0,14,JUALAN MIE AYAM,0.0,0.0,11,1.0,4.0,14.0
14,1,21,4,8,0,1,1,1.0,1.0,03,KEBUN SAWIT,5.0,2.0,10,2.0,1.0,3.0
14,1,21,4,8,0,5,1,1.0,1.0,14,PONDOK IKAN BAKAR,4.0,0.0,10,3.0,1.0,14.0
14,1,21,4,1,0,20,1,1.0,1.0,03,PETANI,1.0,0.0,11,2.0,1.0,3.0
14,1,21,4,1,0,30,1,1.0,1.0,12,TOKOH MAKAN IKAN DAN RACUN,0.0,2.0,01,3.0,1.0,12.0
14,1,21,4,3,0,1,1,1.0,1.0,12,BENGKEL,0.0,0.0,10,2.0,1.0,12.0
14,1,21,4,3,0,3,1,1.0,1.0,03,BERKEBUN SAWIT,0.0,1.0,10,2.0,1.0,3.0
14,1,21,4,2,0,3,1,1.0,1.0,15,FOTOCOPY,0.0,1.0,01,1.0,1.0,15.0
14,1,21,4,2,0,23,1,1.0,1.0,15,TOKO PULSA,0.0,1.0,01,1.0,1.0,15.0
14,1,21,4,5,0,49,2,1.0,1.0,14,BERJUALAN MAKANAN,0.0,0.0,11,1.0,4.0,14.0
14,1,21,4,5,0,46,2,1.0,1.0,24,LAUNDRY BAJU,1.0,0.0,11,1.0,4.0,24.0
14,1,21,4,8,0,2,2,1.0,1.0,08,MEMBUAT KUE,0.0,0.0,11,1.0,5.0,8.0
14,1,21,4,8,0,3,1,1.0,1.0,03,KEBUN SAWIT,6.0,1.0,10,2.0,1.0,3.0
14,1,21,4,8,0,4,1,1.0,1.0,03,KEBUN SAWIT,10.0,2.0,10,3.0,1.0,3.0
14,1,21,4,8,0,24,1,1.0,1.0,03,KEBUN SAWIT,1.0,3.0,01,1.0,1.0,3.0
14,1,21,4,8,0,23,1,1.0,1.0,03,KEBUN SAWIT,5.0,2.0,10,3.0,1.0,3.0
14,1,21,4,8,0,25,1,1.0,1.0,03,KEBUN SAWIT,4.0,1.0,10,1.0,1.0,3.0
14,1,21,4,8,0,27,1,1.0,2.0,12,TOKO SEMBAKO,0.0,1.0,10,1.0,1.0,12.0
14,1,21,4,8,0,32,1,1.0,1.0,03,KEBUN SAWIT,3.0,1.0,10,2.0,1.0,3.0
14,1,21,4,2,0,43,1,1.0,1.0,12,WARUNG GROSIR,0.0,1.0,10,3.0,1.0,12.0
14,1,21,4,8,0,6,1,1.0,1.0,03,KEBUN SAWIT,5.0,2.0,10,3.0,1.0,3.0
14,1,21,4,8,0,9,1,1.0,1.0,03,KEBUN SAWIT,6.0,2.0,10,2.0,1.0,3.0
14,1,21,4,6,0,4,1,1.0,1.0,12,KEDAI SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,21,4,6,0,6,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,21,4,6,0,7,2,1.0,1.0,03,PERKEBUNAN KUD,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,8,1,1.0,1.0,03,PERKBUNAN KUD,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,15,2,1.0,1.0,12,KEDAI HARIAN,1.0,0.0,01,1.0,1.0,12.0
14,1,21,4,6,0,5,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,6,0,12,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,3,0,6,1,1.0,1.0,14,WARUNG LONTONG,0.0,0.0,11,1.0,1.0,14.0
14,1,21,4,4,0,3,1,1.0,2.0,03,KEBUN SAWIT,5.0,0.0,11,2.0,1.0,3.0
14,1,21,4,6,0,9,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,21,4,6,0,10,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,6,0,14,2,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,22,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,6,0,13,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,23,1,1.0,1.0,03,PERKEBUNANA,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,29,3,1.0,1.0,03,PERKEBUNAN ,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,6,0,30,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,02,2.0,1.0,3.0
14,1,21,4,6,0,37,1,1.0,1.0,03,SUPIR,1.0,0.0,01,2.0,1.0,3.0
14,1,21,4,6,0,39,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,8,0,12,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,10,2.0,1.0,3.0
14,1,21,4,8,0,20,1,1.0,1.0,03,KEBUN SAWIT,4.0,1.0,10,1.0,1.0,3.0
14,1,21,4,6,0,42,2,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,21,4,10,0,32,1,1.0,1.0,12,WIRAUSAHA,0.0,0.0,11,1.0,3.0,12.0
14,1,21,4,11,0,7,1,1.0,1.0,12,DAGANG,1.0,0.0,11,2.0,3.0,12.0
14,1,21,4,11,0,1,1,1.0,1.0,03,BERTANI ,1.0,1.0,11,2.0,3.0,3.0
14,1,21,4,6,0,1,2,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,6,0,33,1,1.0,1.0,03,PERKEBUNAN,2.0,0.0,11,1.0,1.0,3.0
14,1,21,4,6,0,38,2,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,41,1,1.0,1.0,12,PEDAGANG,1.0,0.0,11,1.0,1.0,12.0
14,1,21,4,8,0,21,1,1.0,1.0,03,KEBUN SAWIT,3.0,1.0,10,1.0,1.0,3.0
14,1,21,4,8,0,22,1,1.0,1.0,03,KEBUN SAWIT,5.0,2.0,10,3.0,1.0,3.0
14,1,21,4,8,0,38,1,1.0,1.0,03,KEBUN SAWIT,5.0,1.0,10,2.0,1.0,3.0
14,1,21,4,4,0,116,1,1.0,1.0,12,CUCIAN MOBIL DAN SEPEDA MOTOR,4.0,0.0,11,2.0,4.0,12.0
14,1,21,4,11,0,6,1,1.0,1.0,14,DAGANG,0.0,0.0,11,1.0,3.0,14.0
14,1,21,4,4,0,108,4,1.0,1.0,12,ONLINE SHOP,0.0,0.0,11,1.0,4.0,12.0
14,1,21,4,11,0,41,1,1.0,1.0,09,PENJUAL TOKEN LISTRIK,0.0,0.0,11,1.0,15.0,9.0
14,1,21,4,11,0,32,1,1.0,1.0,12,PONSEL,0.0,0.0,10,1.0,3.0,12.0
14,1,21,4,6,0,16,1,1.0,1.0,03,PERKEBUNAN,3.0,0.0,01,1.0,1.0,3.0
14,1,21,4,6,0,19,1,1.0,1.0,03,PEKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,4,0,8,2,1.0,4.0,03,BERKEBUN SAWIT,8.0,0.0,11,3.0,1.0,3.0
14,1,21,4,6,0,26,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,12,0,6,1,1.0,1.0,03,BERKEBUN,1.0,0.0,10,1.0,3.0,3.0
14,1,21,4,12,0,19,1,1.0,1.0,12,TOKO ELEKTRONIK,0.0,1.0,11,1.0,3.0,12.0
14,1,21,4,11,0,38,1,1.0,1.0,03,PERKEBUNAN,0.0,1.0,11,1.0,3.0,3.0
14,1,21,4,13,0,1,5,1.0,1.0,03,PERKEBUNAN SAWIT,4.0,0.0,01,2.0,1.0,3.0
14,1,21,4,12,0,20,1,1.0,1.0,19,AGEN TRAVEL,1.0,0.0,10,1.0,3.0,19.0
14,1,21,4,12,0,8,1,1.0,1.0,24,DAGANG KELONTONG,0.0,0.0,11,1.0,3.0,24.0
14,1,21,4,12,0,13,1,1.0,1.0,14,BERJUALAN,0.0,0.0,11,1.0,3.0,14.0
14,1,21,4,13,0,13,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,12,0,15,1,1.0,1.0,03,PERKEBUNAN,1.0,0.0,11,1.0,1.0,3.0
14,1,21,4,13,0,2,2,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,4,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,5,2,1.0,1.0,12,MENJUAL SARAPAN,1.0,0.0,01,1.0,1.0,12.0
14,1,21,4,13,0,7,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,18,2,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,11,0,2,1,1.0,2.0,12,PEDAGANG,0.0,1.0,10,2.0,3.0,12.0
14,1,21,4,11,0,3,1,1.0,1.0,03,PETANI,1.0,0.0,11,2.0,3.0,3.0
14,1,21,4,6,0,44,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,20,1,1.0,1.0,12,CAT MOBIL,1.0,0.0,01,1.0,1.0,12.0
14,1,21,4,6,0,45,1,1.0,1.0,03,PERKEBUNAN,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,10,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,01,1.0,1.0,3.0
14,1,21,4,7,0,14,2,1.0,1.0,05,JUALAN AYAM POTONG,2.0,0.0,11,2.0,4.0,5.0
14,1,21,4,13,0,17,2,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,19,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,14,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,26,1,1.0,1.0,12,MENJUAL MINYAK,1.0,0.0,01,2.0,1.0,12.0
14,1,21,4,13,0,25,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,31,2,1.0,1.0,03,KEBUN SAWIT KUD,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,27,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,28,1,1.0,1.0,03,PERKEBUNAN,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,30,1,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,1.0,01,1.0,1.0,3.0
14,1,21,4,13,0,32,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,16,1,1.0,1.0,19,MOBIL TRAVEL,1.0,0.0,01,1.0,1.0,19.0
14,1,21,4,13,0,24,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,29,2,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,34,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,35,1,1.0,1.0,13,PENGANGKUTAN,1.0,0.0,01,1.0,1.0,13.0
14,1,21,4,11,0,10,1,1.0,1.0,12,BERDAGANG,1.0,0.0,01,1.0,3.0,12.0
14,1,21,4,13,0,43,1,1.0,1.0,12,JUAL NASI UDUK,2.0,1.0,01,2.0,1.0,12.0
14,1,21,4,13,0,63,1,1.0,1.0,03,KEBUN KARET,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,60,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,67,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,11,0,11,1,1.0,1.0,03,KEBUN ,0.0,0.0,11,1.0,3.0,3.0
14,1,21,4,13,0,64,1,1.0,1.0,03,KEBUN SAWIT PRIBADI,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,45,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,40,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,41,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,46,1,1.0,1.0,03,PERKEBUNAN,1.0,1.0,01,1.0,1.0,3.0
14,1,21,4,13,0,42,1,1.0,1.0,11,TUKANG TERALI,0.0,0.0,01,1.0,1.0,11.0
14,1,21,4,13,0,51,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,49,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,53,1,1.0,1.0,03,KEBUN KARET,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,55,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,12,0,9,1,1.0,1.0,03,BERKEBUN,0.0,2.0,11,1.0,1.0,3.0
14,1,21,4,12,0,10,1,1.0,1.0,03,PERKEBUNAN,1.0,0.0,10,1.0,3.0,3.0
14,1,21,4,13,0,54,1,1.0,1.0,03,PERKEBUNAN KARET,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,56,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,71,1,1.0,1.0,03,PERKEBUNAN,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,65,1,1.0,1.0,14,JUAL DAGING AYAM,1.0,0.0,01,1.0,1.0,14.0
14,1,21,4,13,0,72,1,1.0,1.0,11,JASA TERALI,3.0,0.0,01,2.0,1.0,11.0
14,1,21,4,13,0,74,1,1.0,1.0,12,KEDAI HARIAN,1.0,0.0,01,1.0,1.0,12.0
14,1,21,4,13,0,66,2,1.0,1.0,12,PERDAGANGAN,1.0,0.0,01,2.0,1.0,12.0
14,1,21,4,13,0,85,1,1.0,1.0,03,PERKEBUNAN,0.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,73,1,1.0,1.0,12,PERDAGANGAN,1.0,0.0,01,1.0,1.0,12.0
14,1,21,4,13,0,75,1,1.0,1.0,23,WALET,1.0,0.0,01,2.0,1.0,23.0
14,1,21,4,13,0,84,1,1.0,1.0,12,JUAL IKAN AYAM,2.0,0.0,01,2.0,1.0,12.0
14,1,21,4,13,0,77,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,86,1,1.0,1.0,24,BENGKEL MOTOR,1.0,0.0,01,1.0,1.0,24.0
14,1,21,4,13,0,78,1,1.0,1.0,12,ALAT MOBIL OTOMOTIF,1.0,0.0,01,1.0,1.0,12.0
14,1,21,4,13,0,80,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,81,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,2.0,1.0,3.0
14,1,21,4,13,0,90,1,1.0,1.0,03,PERKEBUNAN,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,13,0,82,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,1.0,01,1.0,1.0,3.0
14,1,21,4,13,0,83,4,1.0,1.0,12,KEDAI HARIAN,1.0,0.0,01,2.0,1.0,12.0
14,1,21,4,13,0,93,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,01,1.0,3.0,3.0
14,1,21,4,13,0,94,1,1.0,1.0,03,KEBUN KARET,1.0,0.0,01,1.0,3.0,3.0
14,1,21,4,13,0,92,1,1.0,1.0,23,TERNAK KAMBING,1.0,0.0,01,1.0,1.0,23.0
14,1,21,4,13,0,95,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,01,1.0,1.0,3.0
14,1,21,4,14,0,7,1,1.0,1.0,03,KEBUN SAWIT,3.0,1.0,10,1.0,1.0,3.0
14,1,21,4,14,0,9,1,1.0,1.0,03,KEBUN SAWIT,5.0,0.0,10,2.0,1.0,3.0
14,1,21,4,14,0,12,1,1.0,1.0,03,KEBUN SAWIT,6.0,1.0,10,2.0,1.0,3.0
14,1,21,4,14,0,13,1,1.0,1.0,03,KEBUN SAWIT,5.0,1.0,10,2.0,1.0,3.0
14,1,21,4,14,0,10,1,1.0,1.0,03,KEBUN SAWIT,3.0,0.0,10,1.0,1.0,3.0
14,1,21,4,14,0,8,1,1.0,3.0,03,KEBUN SAWIT,7.0,0.0,10,3.0,1.0,3.0
14,1,21,4,12,0,12,1,1.0,1.0,05,TERNAK AYAM,0.0,1.0,11,1.0,3.0,5.0
14,1,21,4,12,0,23,1,1.0,1.0,03,PERKEBUNAN,0.0,0.0,11,1.0,3.0,3.0
14,1,21,4,12,0,24,1,1.0,1.0,14,KEDAI HARIAN,0.0,1.0,11,1.0,3.0,14.0
14,1,21,4,14,0,14,1,1.0,1.0,03,KEBUN SAWIT,6.0,0.0,10,3.0,1.0,3.0
14,1,21,4,12,0,26,1,1.0,1.0,03,KEBUN,1.0,0.0,10,1.0,1.0,3.0
14,1,21,4,12,0,27,1,1.0,1.0,24,JASA CUCIAN KENDARAAN,1.0,0.0,01,1.0,3.0,24.0
14,1,21,4,13,0,8,1,1.0,1.0,23,SARANG WALET,1.0,0.0,01,1.0,1.0,23.0
14,1,21,4,13,0,9,1,1.0,1.0,03,PERKEBUNAN SAWIT,2.0,0.0,01,1.0,1.0,3.0
14,1,21,4,14,0,27,1,1.0,1.0,03,KEBUN SAWIT,8.0,2.0,10,3.0,1.0,3.0
14,1,21,4,14,0,28,1,1.0,2.0,03,KEBUN SAWIT,8.0,2.0,11,3.0,1.0,3.0
14,1,21,4,14,0,22,1,1.0,1.0,03,KEBUN SAWIT,10.0,2.0,10,3.0,1.0,3.0
14,1,21,4,14,0,20,1,1.0,1.0,03,KEBUN SAWIT,5.0,2.0,10,2.0,1.0,3.0
14,1,21,4,14,0,29,1,1.0,1.0,14,COFFE SHOP,1.0,0.0,01,1.0,1.0,14.0
14,1,21,4,8,0,43,1,1.0,1.0,03,KEBUN SAWIT,3.0,2.0,10,1.0,1.0,3.0
